,primary_care_case,primary_care_suspect_case,first_pos_test_sgss,a_e_consult_date,ons_covid_death_date,stp
2020-03-23,13.0,539.0,28.0,297.0,,E54000015
2020-03-24,13.0,341.0,37.0,275.0,,E54000015
2020-03-25,21.0,373.0,18.0,266.0,,E54000015
2020-03-26,22.0,346.0,27.0,260.0,,E54000015
2020-03-27,24.0,600.0,21.0,267.0,,E54000015
2020-03-28,14.0,222.0,21.0,205.0,6.0,E54000015
2020-03-29,10.0,162.0,6.0,230.0,7.0,E54000015
2020-03-30,28.0,726.0,16.0,283.0,,E54000015
2020-03-31,38.0,474.0,50.0,270.0,7.0,E54000015
2020-04-01,39.0,581.0,68.0,226.0,12.0,E54000015
2020-04-02,41.0,486.0,37.0,222.0,17.0,E54000015
2020-04-03,33.0,547.0,44.0,220.0,12.0,E54000015
2020-04-04,13.0,132.0,26.0,241.0,13.0,E54000015
2020-04-05,25.0,91.0,45.0,199.0,13.0,E54000015
2020-04-06,45.0,548.0,50.0,243.0,20.0,E54000015
2020-04-07,32.0,466.0,40.0,231.0,11.0,E54000015
2020-04-08,38.0,433.0,37.0,215.0,6.0,E54000015
2020-04-09,31.0,373.0,57.0,238.0,13.0,E54000015
2020-04-10,27.0,288.0,41.0,225.0,12.0,E54000015
2020-04-11,12.0,84.0,32.0,230.0,14.0,E54000015
2020-04-12,19.0,79.0,39.0,245.0,16.0,E54000015
2020-04-13,29.0,384.0,25.0,213.0,18.0,E54000015
2020-04-14,23.0,524.0,29.0,262.0,12.0,E54000015
2020-04-15,32.0,423.0,41.0,232.0,13.0,E54000015
2020-04-16,36.0,397.0,50.0,275.0,9.0,E54000015
2020-04-17,19.0,410.0,46.0,235.0,14.0,E54000015
2020-04-18,13.0,101.0,49.0,0.0,10.0,E54000015
2020-04-19,20.0,98.0,63.0,0.0,13.0,E54000015
2020-04-20,35.0,564.0,52.0,0.0,9.0,E54000015
2020-04-21,35.0,442.0,56.0,0.0,9.0,E54000015
2020-04-22,35.0,320.0,68.0,0.0,11.0,E54000015
2020-04-23,27.0,288.0,35.0,0.0,17.0,E54000015
2020-04-24,35.0,339.0,54.0,0.0,12.0,E54000015
2020-04-25,11.0,61.0,47.0,0.0,9.0,E54000015
2020-04-26,9.0,63.0,19.0,0.0,10.0,E54000015
2020-04-27,39.0,430.0,60.0,0.0,10.0,E54000015
2020-04-28,27.0,407.0,65.0,0.0,11.0,E54000015
2020-04-29,28.0,408.0,82.0,0.0,10.0,E54000015
2020-04-30,31.0,359.0,83.0,0.0,7.0,E54000015
2020-05-01,43.0,314.0,35.0,0.0,10.0,E54000015
2020-05-02,11.0,74.0,27.0,0.0,9.0,E54000015
2020-05-03,17.0,75.0,39.0,0.0,9.0,E54000015
2020-05-04,40.0,507.0,59.0,0.0,9.0,E54000015
2020-05-05,32.0,386.0,51.0,0.0,9.0,E54000015
2020-05-06,35.0,324.0,79.0,0.0,8.0,E54000015
2020-05-07,22.0,310.0,64.0,0.0,,E54000015
2020-05-08,19.0,169.0,52.0,0.0,9.0,E54000015
2020-05-09,16.0,65.0,28.0,0.0,12.0,E54000015
2020-05-10,10.0,50.0,40.0,0.0,9.0,E54000015
2020-05-11,31.0,255.0,48.0,0.0,10.0,E54000015
2020-05-12,22.0,254.0,58.0,0.0,8.0,E54000015
2020-05-13,33.0,244.0,62.0,0.0,7.0,E54000015
2020-05-14,24.0,170.0,43.0,0.0,,E54000015
2020-05-15,24.0,239.0,72.0,0.0,,E54000015
2020-05-16,15.0,55.0,84.0,0.0,,E54000015
2020-05-17,14.0,57.0,51.0,0.0,,E54000015
2020-05-18,23.0,242.0,67.0,0.0,,E54000015
2020-05-19,27.0,234.0,86.0,0.0,9.0,E54000015
2020-05-20,29.0,177.0,68.0,0.0,9.0,E54000015
2020-05-21,29.0,123.0,83.0,0.0,7.0,E54000015
2020-05-22,26.0,138.0,46.0,0.0,7.0,E54000015
2020-05-23,13.0,23.0,40.0,0.0,7.0,E54000015
2020-05-24,8.0,24.0,30.0,0.0,,E54000015
2020-05-25,10.0,28.0,40.0,0.0,,E54000015
2020-05-26,21.0,112.0,37.0,0.0,,E54000015
2020-05-27,14.0,145.0,51.0,0.0,6.0,E54000015
2020-05-28,13.0,123.0,47.0,0.0,,E54000015
2020-05-29,16.0,149.0,44.0,0.0,,E54000015
2020-05-30,7.0,14.0,29.0,0.0,,E54000015
2020-05-31,,21.0,45.0,0.0,8.0,E54000015
2020-06-01,27.0,165.0,60.0,0.0,6.0,E54000015
2020-06-02,14.0,187.0,74.0,0.0,0.0,E54000015
2020-06-03,13.0,214.0,28.0,0.0,0.0,E54000015
2020-06-04,12.0,173.0,41.0,0.0,0.0,E54000015
2020-06-05,14.0,180.0,44.0,0.0,0.0,E54000015
2020-06-06,8.0,17.0,30.0,0.0,0.0,E54000015
2020-06-07,,37.0,46.0,0.0,0.0,E54000015
2020-06-08,26.0,171.0,61.0,0.0,0.0,E54000015
2020-06-09,12.0,148.0,68.0,0.0,0.0,E54000015
2020-06-10,14.0,161.0,63.0,0.0,0.0,E54000015
2020-06-11,18.0,132.0,69.0,0.0,0.0,E54000015
2020-06-12,21.0,166.0,61.0,0.0,0.0,E54000015
2020-06-13,62.0,50.0,51.0,0.0,0.0,E54000015
2020-06-14,35.0,36.0,63.0,0.0,0.0,E54000015
2020-06-15,63.0,175.0,69.0,0.0,0.0,E54000015
2020-06-16,73.0,170.0,74.0,0.0,0.0,E54000015
2020-06-17,67.0,222.0,71.0,0.0,0.0,E54000015
2020-06-18,58.0,157.0,71.0,0.0,0.0,E54000015
2020-06-19,60.0,179.0,70.0,0.0,0.0,E54000015
2020-06-20,55.0,41.0,73.0,0.0,0.0,E54000015
2020-06-21,66.0,44.0,69.0,0.0,0.0,E54000015
2020-06-22,70.0,166.0,85.0,0.0,0.0,E54000015
2020-06-23,75.0,190.0,79.0,0.0,0.0,E54000015
2020-06-24,61.0,220.0,96.0,0.0,0.0,E54000015
2020-06-25,74.0,171.0,70.0,0.0,0.0,E54000015
2020-06-26,56.0,165.0,59.0,0.0,0.0,E54000015
2020-06-27,48.0,80.0,41.0,0.0,0.0,E54000015
2020-06-28,47.0,114.0,35.0,0.0,0.0,E54000015
2020-06-29,54.0,206.0,72.0,0.0,0.0,E54000015
2020-06-30,72.0,446.0,62.0,0.0,0.0,E54000015
2020-07-01,43.0,215.0,58.0,0.0,0.0,E54000015
2020-07-02,82.0,210.0,49.0,0.0,0.0,E54000015
2020-07-03,42.0,225.0,54.0,0.0,0.0,E54000015
2020-07-04,51.0,168.0,28.0,0.0,0.0,E54000015
2020-07-05,40.0,165.0,72.0,0.0,0.0,E54000015
2020-07-06,67.0,234.0,65.0,0.0,0.0,E54000015
2020-07-07,56.0,276.0,44.0,0.0,0.0,E54000015
2020-07-08,48.0,161.0,33.0,0.0,0.0,E54000015
2020-07-09,12.0,27.0,,0.0,0.0,E54000015
2020-02-01,0.0,,0.0,71.0,0.0,E54000016
2020-02-02,0.0,0.0,0.0,55.0,0.0,E54000016
2020-02-03,0.0,0.0,0.0,89.0,0.0,E54000016
2020-02-04,0.0,0.0,0.0,86.0,0.0,E54000016
2020-02-05,0.0,0.0,0.0,75.0,0.0,E54000016
2020-02-06,0.0,0.0,0.0,65.0,0.0,E54000016
2020-02-07,,,0.0,80.0,0.0,E54000016
2020-02-08,0.0,0.0,0.0,61.0,0.0,E54000016
2020-02-09,0.0,0.0,0.0,64.0,0.0,E54000016
2020-02-10,0.0,0.0,0.0,70.0,0.0,E54000016
2020-02-11,0.0,0.0,0.0,68.0,0.0,E54000016
2020-02-12,0.0,0.0,0.0,79.0,0.0,E54000016
2020-02-13,0.0,,0.0,66.0,0.0,E54000016
2020-02-14,0.0,0.0,0.0,71.0,0.0,E54000016
2020-02-15,0.0,0.0,0.0,47.0,0.0,E54000016
2020-02-16,0.0,0.0,0.0,67.0,0.0,E54000016
2020-02-17,0.0,0.0,0.0,66.0,0.0,E54000016
2020-02-18,0.0,0.0,0.0,88.0,0.0,E54000016
2020-02-19,0.0,0.0,0.0,68.0,0.0,E54000016
2020-02-20,0.0,0.0,0.0,65.0,0.0,E54000016
2020-02-21,0.0,0.0,0.0,87.0,0.0,E54000016
2020-02-22,0.0,0.0,0.0,68.0,0.0,E54000016
2020-02-23,0.0,0.0,0.0,73.0,0.0,E54000016
2020-02-24,0.0,0.0,0.0,84.0,0.0,E54000016
2020-02-25,0.0,,0.0,62.0,0.0,E54000016
2020-02-26,0.0,,0.0,71.0,0.0,E54000016
2020-02-27,0.0,,0.0,80.0,0.0,E54000016
2020-02-28,0.0,0.0,0.0,59.0,0.0,E54000016
2020-02-29,0.0,0.0,0.0,57.0,0.0,E54000016
2020-03-01,,0.0,0.0,84.0,0.0,E54000016
2020-03-02,0.0,0.0,0.0,112.0,0.0,E54000016
2020-03-03,0.0,0.0,0.0,82.0,0.0,E54000016
2020-03-04,0.0,0.0,0.0,85.0,0.0,E54000016
2020-03-05,0.0,0.0,,71.0,0.0,E54000016
2020-03-06,0.0,,0.0,66.0,0.0,E54000016
2020-03-07,0.0,,0.0,73.0,0.0,E54000016
2020-03-08,0.0,0.0,0.0,82.0,0.0,E54000016
2020-03-09,0.0,,0.0,77.0,0.0,E54000016
2020-03-10,0.0,,,61.0,0.0,E54000016
2020-03-11,,,,79.0,0.0,E54000016
2020-03-12,,,,73.0,0.0,E54000016
2020-03-13,,17.0,,59.0,0.0,E54000016
2020-03-14,0.0,,,61.0,0.0,E54000016
2020-03-15,,8.0,,63.0,0.0,E54000016
2020-03-16,,59.0,,63.0,,E54000016
2020-03-17,,95.0,,46.0,0.0,E54000016
2020-03-18,,118.0,7.0,44.0,,E54000016
2020-03-19,,94.0,18.0,48.0,,E54000016
2020-03-20,,72.0,10.0,47.0,,E54000016
2020-03-21,,15.0,7.0,49.0,,E54000016
2020-03-22,,23.0,12.0,48.0,,E54000016
2020-03-23,,114.0,20.0,37.0,,E54000016
2020-03-24,,91.0,14.0,37.0,,E54000016
2020-03-25,12.0,92.0,17.0,31.0,,E54000016
2020-03-26,,73.0,17.0,31.0,,E54000016
2020-03-27,7.0,109.0,12.0,36.0,,E54000016
2020-03-28,,26.0,22.0,30.0,,E54000016
2020-03-29,,34.0,25.0,24.0,,E54000016
2020-03-30,21.0,122.0,33.0,44.0,7.0,E54000016
2020-03-31,22.0,110.0,37.0,30.0,10.0,E54000016
2020-04-01,27.0,126.0,28.0,41.0,7.0,E54000016
2020-04-02,13.0,116.0,37.0,33.0,8.0,E54000016
2020-04-03,23.0,106.0,25.0,33.0,6.0,E54000016
2020-04-04,8.0,41.0,19.0,27.0,13.0,E54000016
2020-04-05,11.0,24.0,20.0,31.0,11.0,E54000016
2020-04-06,22.0,139.0,30.0,43.0,12.0,E54000016
2020-04-07,25.0,126.0,27.0,19.0,9.0,E54000016
2020-04-08,13.0,114.0,24.0,31.0,12.0,E54000016
2020-04-09,31.0,99.0,16.0,34.0,10.0,E54000016
2020-04-10,20.0,120.0,23.0,27.0,14.0,E54000016
2020-04-11,6.0,22.0,13.0,25.0,7.0,E54000016
2020-04-12,11.0,22.0,13.0,28.0,6.0,E54000016
2020-04-13,23.0,146.0,18.0,28.0,6.0,E54000016
2020-04-14,19.0,126.0,17.0,35.0,6.0,E54000016
2020-04-15,22.0,77.0,22.0,41.0,9.0,E54000016
2020-04-16,32.0,126.0,35.0,27.0,9.0,E54000016
2020-04-17,14.0,101.0,22.0,32.0,6.0,E54000016
2020-04-18,,11.0,40.0,0.0,8.0,E54000016
2020-04-19,,16.0,21.0,0.0,,E54000016
2020-04-20,12.0,102.0,27.0,0.0,,E54000016
2020-04-21,10.0,58.0,26.0,0.0,,E54000016
2020-04-22,11.0,63.0,16.0,0.0,7.0,E54000016
2020-04-23,13.0,61.0,23.0,0.0,9.0,E54000016
2020-04-24,13.0,90.0,36.0,0.0,,E54000016
2020-04-25,,12.0,16.0,0.0,,E54000016
2020-04-26,,8.0,14.0,0.0,8.0,E54000016
2020-04-27,15.0,51.0,33.0,0.0,,E54000016
2020-04-28,17.0,104.0,36.0,0.0,,E54000016
2020-04-29,13.0,122.0,19.0,0.0,6.0,E54000016
2020-04-30,57.0,117.0,16.0,0.0,,E54000016
2020-05-01,14.0,49.0,16.0,0.0,,E54000016
2020-05-02,,21.0,8.0,0.0,,E54000016
2020-05-03,,18.0,14.0,0.0,,E54000016
2020-05-04,16.0,68.0,7.0,0.0,,E54000016
2020-05-05,10.0,75.0,9.0,0.0,0.0,E54000016
2020-05-06,7.0,116.0,14.0,0.0,,E54000016
2020-05-07,9.0,176.0,14.0,0.0,,E54000016
2020-05-08,8.0,113.0,12.0,0.0,,E54000016
2020-05-09,,30.0,9.0,0.0,,E54000016
2020-05-10,,15.0,7.0,0.0,,E54000016
2020-05-11,7.0,242.0,10.0,0.0,,E54000016
2020-05-12,,222.0,12.0,0.0,6.0,E54000016
2020-05-13,11.0,197.0,12.0,0.0,,E54000016
2020-05-14,12.0,268.0,12.0,0.0,,E54000016
2020-05-15,7.0,183.0,14.0,0.0,,E54000016
2020-05-16,,7.0,9.0,0.0,0.0,E54000016
2020-05-17,0.0,14.0,,0.0,,E54000016
2020-05-18,6.0,110.0,16.0,0.0,,E54000016
2020-05-19,,135.0,10.0,0.0,,E54000016
2020-05-20,10.0,130.0,14.0,0.0,,E54000016
2020-05-21,8.0,166.0,9.0,0.0,0.0,E54000016
2020-05-22,,93.0,12.0,0.0,0.0,E54000016
2020-05-23,,9.0,10.0,0.0,0.0,E54000016
2020-05-24,,11.0,12.0,0.0,,E54000016
2020-05-25,,,6.0,0.0,,E54000016
2020-05-26,,94.0,13.0,0.0,7.0,E54000016
2020-05-27,6.0,45.0,10.0,0.0,,E54000016
2020-05-28,,38.0,6.0,0.0,0.0,E54000016
2020-05-29,,37.0,,0.0,,E54000016
2020-05-30,,,,0.0,0.0,E54000016
2020-05-31,,7.0,10.0,0.0,0.0,E54000016
2020-06-01,,51.0,,0.0,,E54000016
2020-06-02,6.0,84.0,,0.0,0.0,E54000016
2020-06-03,6.0,59.0,,0.0,0.0,E54000016
2020-06-04,6.0,67.0,6.0,0.0,0.0,E54000016
2020-06-05,6.0,37.0,,0.0,0.0,E54000016
2020-06-06,0.0,13.0,,0.0,0.0,E54000016
2020-06-07,0.0,,6.0,0.0,0.0,E54000016
2020-06-08,,68.0,6.0,0.0,0.0,E54000016
2020-06-09,,59.0,6.0,0.0,0.0,E54000016
2020-06-10,,31.0,,0.0,0.0,E54000016
2020-06-11,,19.0,9.0,0.0,0.0,E54000016
2020-06-12,,34.0,8.0,0.0,0.0,E54000016
2020-06-13,,,8.0,0.0,0.0,E54000016
2020-06-14,9.0,6.0,,0.0,0.0,E54000016
2020-06-15,7.0,39.0,,0.0,0.0,E54000016
2020-06-16,,28.0,8.0,0.0,0.0,E54000016
2020-06-17,9.0,33.0,,0.0,0.0,E54000016
2020-06-18,,30.0,,0.0,0.0,E54000016
2020-06-19,7.0,17.0,,0.0,0.0,E54000016
2020-06-20,,12.0,,0.0,0.0,E54000016
2020-06-21,,,,0.0,0.0,E54000016
2020-06-22,,24.0,8.0,0.0,0.0,E54000016
2020-06-23,,20.0,,0.0,0.0,E54000016
2020-06-24,,30.0,,0.0,0.0,E54000016
2020-06-25,,29.0,,0.0,0.0,E54000016
2020-06-26,,11.0,,0.0,0.0,E54000016
2020-06-27,,6.0,0.0,0.0,0.0,E54000016
2020-06-28,,8.0,,0.0,0.0,E54000016
2020-06-29,,24.0,7.0,0.0,0.0,E54000016
2020-06-30,,22.0,0.0,0.0,0.0,E54000016
2020-07-01,,22.0,,0.0,0.0,E54000016
2020-07-02,,11.0,,0.0,0.0,E54000016
2020-07-03,0.0,8.0,,0.0,0.0,E54000016
2020-07-04,,,,0.0,0.0,E54000016
2020-07-05,,,,0.0,0.0,E54000016
2020-07-06,,16.0,0.0,0.0,0.0,E54000016
2020-07-07,,18.0,6.0,0.0,0.0,E54000016
2020-07-08,6.0,16.0,,0.0,0.0,E54000016
2020-07-09,,0.0,0.0,0.0,0.0,E54000016
2020-02-01,0.0,,0.0,282.0,0.0,E54000017
2020-02-02,0.0,0.0,0.0,304.0,0.0,E54000017
2020-02-03,0.0,0.0,0.0,378.0,0.0,E54000017
2020-02-04,0.0,0.0,0.0,342.0,0.0,E54000017
2020-02-05,0.0,,0.0,352.0,0.0,E54000017
2020-02-06,0.0,0.0,0.0,366.0,0.0,E54000017
2020-02-07,0.0,0.0,0.0,307.0,0.0,E54000017
2020-02-08,0.0,,0.0,264.0,0.0,E54000017
2020-02-09,0.0,,0.0,254.0,0.0,E54000017
2020-02-10,,,0.0,351.0,0.0,E54000017
2020-02-11,0.0,,0.0,350.0,0.0,E54000017
2020-02-12,0.0,0.0,0.0,338.0,0.0,E54000017
2020-02-13,0.0,,0.0,376.0,0.0,E54000017
2020-02-14,0.0,0.0,0.0,304.0,0.0,E54000017
2020-02-15,0.0,0.0,0.0,288.0,0.0,E54000017
2020-02-16,0.0,0.0,0.0,321.0,0.0,E54000017
2020-02-17,0.0,0.0,0.0,354.0,0.0,E54000017
2020-02-18,0.0,0.0,0.0,292.0,0.0,E54000017
2020-02-19,0.0,0.0,0.0,320.0,0.0,E54000017
2020-02-20,0.0,0.0,0.0,328.0,0.0,E54000017
2020-02-21,0.0,0.0,0.0,313.0,0.0,E54000017
2020-02-22,0.0,0.0,0.0,302.0,0.0,E54000017
2020-02-23,0.0,0.0,0.0,343.0,0.0,E54000017
2020-02-24,0.0,,0.0,367.0,0.0,E54000017
2020-02-25,0.0,,0.0,351.0,0.0,E54000017
2020-02-26,0.0,0.0,0.0,328.0,0.0,E54000017
2020-02-27,0.0,,0.0,335.0,0.0,E54000017
2020-02-28,0.0,0.0,0.0,322.0,0.0,E54000017
2020-02-29,0.0,0.0,0.0,310.0,0.0,E54000017
2020-03-01,,,,326.0,0.0,E54000017
2020-03-02,,,0.0,359.0,0.0,E54000017
2020-03-03,0.0,,0.0,348.0,0.0,E54000017
2020-03-04,,6.0,0.0,387.0,0.0,E54000017
2020-03-05,,,0.0,354.0,0.0,E54000017
2020-03-06,0.0,6.0,0.0,342.0,0.0,E54000017
2020-03-07,0.0,0.0,0.0,312.0,0.0,E54000017
2020-03-08,0.0,,0.0,366.0,0.0,E54000017
2020-03-09,0.0,13.0,0.0,373.0,0.0,E54000017
2020-03-10,,,,360.0,0.0,E54000017
2020-03-11,0.0,8.0,,347.0,0.0,E54000017
2020-03-12,,15.0,,303.0,0.0,E54000017
2020-03-13,,46.0,6.0,294.0,0.0,E54000017
2020-03-14,0.0,,0.0,260.0,,E54000017
2020-03-15,,,7.0,295.0,0.0,E54000017
2020-03-16,,1088.0,7.0,298.0,0.0,E54000017
2020-03-17,7.0,457.0,7.0,261.0,0.0,E54000017
2020-03-18,,474.0,6.0,228.0,0.0,E54000017
2020-03-19,,499.0,10.0,209.0,,E54000017
2020-03-20,,493.0,13.0,181.0,,E54000017
2020-03-21,,17.0,9.0,198.0,,E54000017
2020-03-22,,14.0,8.0,174.0,,E54000017
2020-03-23,6.0,625.0,24.0,178.0,,E54000017
2020-03-24,9.0,517.0,35.0,173.0,,E54000017
2020-03-25,8.0,448.0,31.0,162.0,,E54000017
2020-03-26,8.0,408.0,33.0,157.0,,E54000017
2020-03-27,8.0,446.0,30.0,145.0,6.0,E54000017
2020-03-28,10.0,24.0,56.0,148.0,10.0,E54000017
2020-03-29,9.0,30.0,39.0,121.0,9.0,E54000017
2020-03-30,19.0,557.0,40.0,126.0,10.0,E54000017
2020-03-31,15.0,617.0,52.0,132.0,9.0,E54000017
2020-04-01,26.0,582.0,48.0,145.0,10.0,E54000017
2020-04-02,25.0,551.0,55.0,128.0,14.0,E54000017
2020-04-03,26.0,527.0,38.0,129.0,8.0,E54000017
2020-04-04,10.0,26.0,40.0,130.0,12.0,E54000017
2020-04-05,15.0,24.0,33.0,134.0,9.0,E54000017
2020-04-06,22.0,785.0,32.0,128.0,13.0,E54000017
2020-04-07,21.0,517.0,30.0,157.0,11.0,E54000017
2020-04-08,15.0,330.0,39.0,147.0,15.0,E54000017
2020-04-09,13.0,390.0,23.0,138.0,13.0,E54000017
2020-04-10,11.0,240.0,36.0,148.0,19.0,E54000017
2020-04-11,9.0,40.0,19.0,140.0,21.0,E54000017
2020-04-12,15.0,32.0,17.0,158.0,16.0,E54000017
2020-04-13,16.0,361.0,16.0,148.0,13.0,E54000017
2020-04-14,24.0,497.0,25.0,148.0,20.0,E54000017
2020-04-15,24.0,359.0,47.0,168.0,9.0,E54000017
2020-04-16,20.0,503.0,55.0,161.0,9.0,E54000017
2020-04-17,16.0,559.0,45.0,168.0,19.0,E54000017
2020-04-18,6.0,38.0,51.0,0.0,13.0,E54000017
2020-04-19,11.0,29.0,32.0,0.0,12.0,E54000017
2020-04-20,27.0,525.0,39.0,0.0,10.0,E54000017
2020-04-21,17.0,312.0,36.0,0.0,13.0,E54000017
2020-04-22,19.0,452.0,43.0,0.0,14.0,E54000017
2020-04-23,22.0,304.0,56.0,0.0,10.0,E54000017
2020-04-24,11.0,330.0,28.0,0.0,,E54000017
2020-04-25,7.0,43.0,31.0,0.0,10.0,E54000017
2020-04-26,6.0,40.0,22.0,0.0,12.0,E54000017
2020-04-27,23.0,436.0,19.0,0.0,13.0,E54000017
2020-04-28,24.0,322.0,12.0,0.0,,E54000017
2020-04-29,13.0,269.0,23.0,0.0,6.0,E54000017
2020-04-30,17.0,312.0,41.0,0.0,,E54000017
2020-05-01,7.0,270.0,35.0,0.0,9.0,E54000017
2020-05-02,6.0,17.0,20.0,0.0,,E54000017
2020-05-03,7.0,17.0,20.0,0.0,,E54000017
2020-05-04,14.0,407.0,20.0,0.0,7.0,E54000017
2020-05-05,12.0,301.0,17.0,0.0,11.0,E54000017
2020-05-06,,514.0,9.0,0.0,,E54000017
2020-05-07,6.0,555.0,16.0,0.0,6.0,E54000017
2020-05-08,8.0,89.0,16.0,0.0,,E54000017
2020-05-09,,24.0,15.0,0.0,,E54000017
2020-05-10,,28.0,15.0,0.0,,E54000017
2020-05-11,16.0,356.0,14.0,0.0,,E54000017
2020-05-12,9.0,205.0,10.0,0.0,,E54000017
2020-05-13,9.0,132.0,15.0,0.0,,E54000017
2020-05-14,,159.0,15.0,0.0,0.0,E54000017
2020-05-15,6.0,121.0,17.0,0.0,,E54000017
2020-05-16,,13.0,10.0,0.0,,E54000017
2020-05-17,,23.0,7.0,0.0,0.0,E54000017
2020-05-18,10.0,199.0,10.0,0.0,,E54000017
2020-05-19,,137.0,10.0,0.0,,E54000017
2020-05-20,,106.0,14.0,0.0,,E54000017
2020-05-21,,107.0,8.0,0.0,,E54000017
2020-05-22,,95.0,8.0,0.0,,E54000017
2020-05-23,,6.0,7.0,0.0,,E54000017
2020-05-24,0.0,,6.0,0.0,0.0,E54000017
2020-05-25,,8.0,9.0,0.0,,E54000017
2020-05-26,,162.0,13.0,0.0,,E54000017
2020-05-27,,121.0,16.0,0.0,,E54000017
2020-05-28,,131.0,12.0,0.0,,E54000017
2020-05-29,,92.0,6.0,0.0,,E54000017
2020-05-30,0.0,8.0,,0.0,0.0,E54000017
2020-05-31,,,,0.0,0.0,E54000017
2020-06-01,,142.0,7.0,0.0,0.0,E54000017
2020-06-02,,83.0,,0.0,0.0,E54000017
2020-06-03,,112.0,0.0,0.0,0.0,E54000017
2020-06-04,,137.0,6.0,0.0,0.0,E54000017
2020-06-05,,108.0,10.0,0.0,0.0,E54000017
2020-06-06,,14.0,,0.0,0.0,E54000017
2020-06-07,0.0,9.0,,0.0,0.0,E54000017
2020-06-08,,155.0,,0.0,0.0,E54000017
2020-06-09,,83.0,,0.0,0.0,E54000017
2020-06-10,,123.0,,0.0,0.0,E54000017
2020-06-11,,130.0,,0.0,0.0,E54000017
2020-06-12,,61.0,,0.0,0.0,E54000017
2020-06-13,,7.0,6.0,0.0,0.0,E54000017
2020-06-14,7.0,28.0,6.0,0.0,0.0,E54000017
2020-06-15,,130.0,11.0,0.0,0.0,E54000017
2020-06-16,18.0,100.0,8.0,0.0,0.0,E54000017
2020-06-17,,140.0,6.0,0.0,0.0,E54000017
2020-06-18,,126.0,,0.0,0.0,E54000017
2020-06-19,8.0,62.0,,0.0,0.0,E54000017
2020-06-20,,14.0,,0.0,0.0,E54000017
2020-06-21,0.0,11.0,,0.0,0.0,E54000017
2020-06-22,7.0,122.0,,0.0,0.0,E54000017
2020-06-23,7.0,118.0,,0.0,0.0,E54000017
2020-06-24,0.0,101.0,,0.0,0.0,E54000017
2020-06-25,,126.0,,0.0,0.0,E54000017
2020-06-26,,69.0,,0.0,0.0,E54000017
2020-06-27,,12.0,,0.0,0.0,E54000017
2020-06-28,,15.0,,0.0,0.0,E54000017
2020-06-29,,157.0,,0.0,0.0,E54000017
2020-06-30,,142.0,,0.0,0.0,E54000017
2020-07-01,0.0,132.0,,0.0,0.0,E54000017
2020-07-02,,105.0,,0.0,0.0,E54000017
2020-07-03,,65.0,,0.0,0.0,E54000017
2020-07-04,,14.0,,0.0,0.0,E54000017
2020-07-05,0.0,8.0,0.0,0.0,0.0,E54000017
2020-07-06,6.0,130.0,6.0,0.0,0.0,E54000017
2020-07-07,,132.0,,0.0,0.0,E54000017
2020-07-08,,127.0,,0.0,0.0,E54000017
2020-07-09,0.0,18.0,0.0,0.0,0.0,E54000017
2020-02-01,0.0,0.0,0.0,386.0,0.0,E54000020
2020-02-02,0.0,,0.0,426.0,0.0,E54000020
2020-02-03,0.0,0.0,0.0,552.0,0.0,E54000020
2020-02-04,0.0,0.0,0.0,476.0,0.0,E54000020
2020-02-05,0.0,0.0,0.0,443.0,0.0,E54000020
2020-02-06,0.0,0.0,0.0,452.0,0.0,E54000020
2020-02-07,0.0,,0.0,430.0,0.0,E54000020
2020-02-08,0.0,0.0,0.0,453.0,0.0,E54000020
2020-02-09,0.0,0.0,0.0,406.0,0.0,E54000020
2020-02-10,0.0,0.0,0.0,505.0,0.0,E54000020
2020-02-11,0.0,,0.0,489.0,0.0,E54000020
2020-02-12,0.0,,0.0,515.0,0.0,E54000020
2020-02-13,0.0,0.0,0.0,452.0,0.0,E54000020
2020-02-14,0.0,,0.0,423.0,0.0,E54000020
2020-02-15,0.0,0.0,0.0,400.0,0.0,E54000020
2020-02-16,0.0,0.0,0.0,427.0,0.0,E54000020
2020-02-17,0.0,0.0,0.0,483.0,0.0,E54000020
2020-02-18,0.0,,0.0,471.0,0.0,E54000020
2020-02-19,0.0,0.0,0.0,425.0,0.0,E54000020
2020-02-20,0.0,0.0,0.0,399.0,0.0,E54000020
2020-02-21,0.0,0.0,0.0,415.0,0.0,E54000020
2020-02-22,0.0,0.0,0.0,419.0,0.0,E54000020
2020-02-23,0.0,0.0,0.0,420.0,0.0,E54000020
2020-02-24,0.0,,0.0,511.0,0.0,E54000020
2020-02-25,,0.0,0.0,450.0,0.0,E54000020
2020-02-26,0.0,,0.0,448.0,0.0,E54000020
2020-02-27,0.0,,0.0,460.0,0.0,E54000020
2020-02-28,0.0,,0.0,436.0,0.0,E54000020
2020-02-29,0.0,0.0,,407.0,0.0,E54000020
2020-03-01,,0.0,0.0,434.0,0.0,E54000020
2020-03-02,0.0,,0.0,588.0,0.0,E54000020
2020-03-03,0.0,,,469.0,0.0,E54000020
2020-03-04,0.0,29.0,0.0,466.0,0.0,E54000020
2020-03-05,0.0,32.0,,416.0,0.0,E54000020
2020-03-06,0.0,38.0,,445.0,0.0,E54000020
2020-03-07,0.0,0.0,,437.0,0.0,E54000020
2020-03-08,0.0,0.0,0.0,446.0,0.0,E54000020
2020-03-09,,45.0,,544.0,0.0,E54000020
2020-03-10,,76.0,0.0,529.0,0.0,E54000020
2020-03-11,0.0,44.0,,485.0,0.0,E54000020
